NP_ChEMBL_ID,Target_ChEMBL_ID,Relationship,Assay_type,Activ_type,Activ_Value,Units,Activity_ID,Assay_ChEMBL_ID,Assay,Target,Organism,Reference_ID
CHEMBL230006,CHEMBL2789,I,cell-based format,IC50,,,2465265,CHEMBL958789,Inhibition of human recombinant 17beta-HSD2 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 2,Homo sapiens,CHEMBL1157467
CHEMBL117,CHEMBL2789,I,cell-based format,IC50,,,2465267,CHEMBL958789,Inhibition of human recombinant 17beta-HSD2 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 2,Homo sapiens,CHEMBL1157467
CHEMBL276915,CHEMBL3181,A,cell-based format,IC50,5250,nM,2465278,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL44,CHEMBL3181,A,cell-based format,IC50,2210,nM,2465275,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL150,CHEMBL3181,A,cell-based format,IC50,1050,nM,2465276,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL28,CHEMBL3181,A,cell-based format,IC50,710,nM,2465277,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL8145,CHEMBL3181,I,cell-based format,IC50,,,2465238,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL275638,CHEMBL3181,I,cell-based format,IC50,,,2465240,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL274318,CHEMBL3181,I,cell-based format,IC50,,,2465214,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL230006,CHEMBL3181,I,cell-based format,IC50,,,2465235,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL131921,CHEMBL3181,I,cell-based format,IC50,,,2465236,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL117,CHEMBL3181,I,cell-based format,IC50,,,2465239,CHEMBL957999,Inhibition of human recombinant 17beta-HSD1 expressed in HEK293 cell lysate assessed as conversion of radiolabeled estrone to estradiol,Estradiol 17-beta-dehydrogenase 1,Homo sapiens,CHEMBL1157467
CHEMBL230006,CHEMBL3746,A,cell-based format,Inhibition,99.9,%,3133668,CHEMBL1064827,"Inhibition of human recombinant 11beta-HSD2 expressed in HEK293 cells assessed as oxidation of [1,2,6,7-3H]cortisol to cortisone at 1 uM after 10 mins by scintillation counting",11-beta-hydroxysteroid dehydrogenase 2,Homo sapiens,CHEMBL1157667
CHEMBL230006,CHEMBL3746,A,cell-based format,IC50,257,nM,3521010,CHEMBL1272436,"Inhibition of human recombinant 11beta-HSD2 expressed in HEK293 cells assessed as conversion of [1,2,6,7-3H]-cortisol to cortisone by scintillation counting",11-beta-hydroxysteroid dehydrogenase 2,Homo sapiens,CHEMBL1268844
CHEMBL230006,CHEMBL3746,A,cell-based format,Inhibition,93.6,%,5297057,CHEMBL1693478,"Inhibition of human recombinant 11beta-HSD2 expressed in HEK293 cells assessed as conversion of [1,2-[3H]cortisone to cortisol at 1 uM after 10 mins by scintillation counting",11-beta-hydroxysteroid dehydrogenase 2,Homo sapiens,CHEMBL1687943
CHEMBL230006,CHEMBL4235,I,cell-based format,Inhibition,16,%,5295905,CHEMBL1693353,"Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as residual conversion of [1,2-[3H]cortisone to cortisol at 1000 nM after 10 mins by scintillation counting",11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1687943
CHEMBL169,CHEMBL4235,A,cell-based format,IC50,1900,nM,3103085,CHEMBL1072762,Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as reduction of cortisone to cortisol conversion by scintillation counting,11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1156911
CHEMBL391533,CHEMBL4235,A,cell-based format,IC50,810,nM,3103100,CHEMBL1072762,Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as reduction of cortisone to cortisol conversion by scintillation counting,11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1156911
CHEMBL399873,CHEMBL4235,I,cell-based format,IC50,,,3103082,CHEMBL1072762,Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as reduction of cortisone to cortisol conversion by scintillation counting,11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1156911
CHEMBL391533,CHEMBL4235,I,cell-based format,Inhibition,,,3103065,CHEMBL1072762,Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as reduction of cortisone to cortisol conversion by scintillation counting,11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1156911
CHEMBL239077,CHEMBL4235,I,cell-based format,IC50,,,3103089,CHEMBL1072762,Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as reduction of cortisone to cortisol conversion by scintillation counting,11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1156911
CHEMBL169,CHEMBL4235,I,cell-based format,Inhibition,,,3103080,CHEMBL1065225,Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as partial reduction of cortisone to cortisol conversion at 1.5 uM by scintillation counting,11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1156911
CHEMBL230006,CHEMBL4235,A,cell-based format,Inhibition,91.2,%,3133669,CHEMBL1064825,"Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as conversion of [1,2-3H]cortisone to cortisol at 1 uM after 10 mins by scintillation counting",11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1157667
CHEMBL230006,CHEMBL4235,A,cell-based format,IC50,778,nM,3521019,CHEMBL1272437,"Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as conversion of [1,2-3H]-cortisone to cortisol by scintillation counting",11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1268844
CHEMBL230006,CHEMBL4235,A,cell-based format,Inhibition,83.9,%,5297055,CHEMBL1693477,"Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as conversion of [1,2-[3H]cortisone to cortisol at 1 uM after 10 mins by scintillation counting",11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1687943
CHEMBL230006,CHEMBL4235,A,cell-based format,IC50,778,nM,5296994,CHEMBL1693468,"Inhibition of human recombinant 11beta-HSD1 expressed in HEK293 cells assessed as conversion of [1,2-[3H]cortisone to cortisol after 10 mins by scintillation counting",11-beta-hydroxysteroid dehydrogenase 1,Homo sapiens,CHEMBL1687943
CHEMBL165,CHEMBL3959,A,assay format,IC50,6900,nM,13446566,CHEMBL2429516,Inhibition of human quinone reductase 2 expressed in Escherichia coli BL21(DE3) using N-methyldihydronicotinamide as co-substrate,Quinone reductase 2,Homo sapiens,CHEMBL2424591
CHEMBL83527,CHEMBL3959,A,assay format,IC50,5100,nM,13446564,CHEMBL2429516,Inhibition of human quinone reductase 2 expressed in Escherichia coli BL21(DE3) using N-methyldihydronicotinamide as co-substrate,Quinone reductase 2,Homo sapiens,CHEMBL2424591
CHEMBL165,CHEMBL3959,A,assay format,IC50,960,nM,2279894,CHEMBL960909,Inhibition of human quinone reductase 2 expressed in Escherichia coli BL21(DE3) incubated at 23 degC by MTT assay,Quinone reductase 2,Homo sapiens,CHEMBL1153344
CHEMBL165,CHEMBL3959,A,assay format,IC50,960,nM,5311679,CHEMBL1693919,Inhibition of human quinone reductase 2 expressed in Escherichia coli BL21(DE3) assessed as N-methyldihydronicotinamide oxidation per mg of protein after 1 hr by LC-MS analysis analysis,Quinone reductase 2,Homo sapiens,CHEMBL1687868
CHEMBL289277,CHEMBL267,I,single protein format,Inhibition,22,%,958748,CHEMBL823857,Inhibition of human purified recombinant pp60c-src tyrosine kinase at 100 uM,Tyrosine-protein kinase SRC,Homo sapiens,CHEMBL1133076
CHEMBL289277,CHEMBL267,I,single protein format,IC50,,,958749,CHEMBL823239,Inhibition of human purified recombinant pp60c-src tyrosine kinase,Tyrosine-protein kinase SRC,Homo sapiens,CHEMBL1133076
CHEMBL69863,CHEMBL267,I,single protein format,Inhibition,41,%,956240,CHEMBL823856,Inhibition of human purified recombinant p60 c-Src tyrosine kinase at 100 uM,Tyrosine-protein kinase SRC,Homo sapiens,CHEMBL1133076
CHEMBL464006,CHEMBL335,A,single protein format,IC50,10320,nM,18695463,CHEMBL4253918,Inhibition of human PTP1B using p-nitrophenyl phosphate as substrate preincubated for 10 mins followed by substrate addition measured every minute for 10 mins by UV-VIS spectrophotometric analysis,Protein-tyrosine phosphatase 1B,Homo sapiens,CHEMBL4251612
CHEMBL168,CHEMBL335,A,single protein format,IC50,2600,nM,12645422,CHEMBL2328911,Inhibition of human PTP1B,Protein-tyrosine phosphatase 1B,Homo sapiens,CHEMBL2321710
CHEMBL485818,CHEMBL3202,A,single protein format,Inhibition,67,%,2562936,CHEMBL974557,Inhibition of human prolyl oligopeptidase at 50 uM preincubated for 5 mins,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL8260,CHEMBL3202,A,single protein format,Inhibition,60,%,2562942,CHEMBL974557,Inhibition of human prolyl oligopeptidase at 50 uM preincubated for 5 mins,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL485818,CHEMBL3202,A,single protein format,Inhibition,87,%,2562939,CHEMBL974560,Inhibition of human prolyl oligopeptidase at 50 uM preincubated for 30 mins,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL8260,CHEMBL3202,A,single protein format,Inhibition,84,%,2562945,CHEMBL974560,Inhibition of human prolyl oligopeptidase at 50 uM preincubated for 30 mins,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL485818,CHEMBL3202,A,single protein format,Inhibition,83,%,2562938,CHEMBL974559,Inhibition of human prolyl oligopeptidase at 50 uM preincubated for 15 mins,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL8260,CHEMBL3202,A,single protein format,Inhibition,77,%,2562944,CHEMBL974559,Inhibition of human prolyl oligopeptidase at 50 uM preincubated for 15 mins,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL8260,CHEMBL3202,A,single protein format,Inhibition,81,%,2562943,CHEMBL974558,Inhibition of human prolyl oligopeptidase at 50 uM preincubated for 10 mins,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL485818,CHEMBL3202,A,single protein format,Inhibition,81,%,2562937,CHEMBL974558,Inhibition of human prolyl oligopeptidase at 50 uM preincubated for 10 mins,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL485818,CHEMBL3202,A,single protein format,Inhibition,60,%,2562934,CHEMBL974555,Inhibition of human prolyl oligopeptidase at 50 uM in presence of 0.01% Triton X-100,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL8260,CHEMBL3202,A,single protein format,Inhibition,51,%,2562940,CHEMBL974555,Inhibition of human prolyl oligopeptidase at 50 uM in presence of 0.01% Triton X-100,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL8260,CHEMBL3202,A,single protein format,Inhibition,64,%,2562941,CHEMBL974556,Inhibition of human prolyl oligopeptidase at 50 uM after 20 mins microcentrifugation,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL485818,CHEMBL3202,A,single protein format,Inhibition,61,%,2562935,CHEMBL974556,Inhibition of human prolyl oligopeptidase at 50 uM after 20 mins microcentrifugation,Prolyl endopeptidase,Homo sapiens,CHEMBL1155939
CHEMBL8260,CHEMBL3687,A,assay format,Ki,1600,nM,6305250,CHEMBL1817022,Inhibition of human platelet-type 12-lipoxygenase,Arachidonate 12-lipoxygenase,Homo sapiens,CHEMBL1811753
CHEMBL150,CHEMBL221,I,assay format,IC50,100000,nM,1864253,CHEMBL917001,Inhibition of human platelet COX1 by EIA assay,Cyclooxygenase-1,Homo sapiens,CHEMBL1147123
CHEMBL226335,CHEMBL1914,I,single protein format,Ki,501200,nM,2940670,CHEMBL1045780,Inhibition of human plasma BChE by Ellman's method,Butyrylcholinesterase,Homo sapiens,CHEMBL1154681
CHEMBL151,CHEMBL1914,I,single protein format,Ki,166100,nM,2940669,CHEMBL1045780,Inhibition of human plasma BChE by Ellman's method,Butyrylcholinesterase,Homo sapiens,CHEMBL1154681
CHEMBL31574,CHEMBL1914,I,single protein format,Ki,90000,nM,2940668,CHEMBL1045780,Inhibition of human plasma BChE by Ellman's method,Butyrylcholinesterase,Homo sapiens,CHEMBL1154681
CHEMBL164,CHEMBL1914,I,single protein format,Ki,71000,nM,2940667,CHEMBL1045780,Inhibition of human plasma BChE by Ellman's method,Butyrylcholinesterase,Homo sapiens,CHEMBL1154681
CHEMBL164,CHEMBL1914,I,single protein format,Ki,71000,nM,2940667,CHEMBL1045780,Inhibition of human plasma BChE by Ellman's method,Butyrylcholinesterase,Homo sapiens,CHEMBL1154681
CHEMBL150,CHEMBL1914,A,single protein format,Ki,43100,nM,2940665,CHEMBL1045780,Inhibition of human plasma BChE by Ellman's method,Butyrylcholinesterase,Homo sapiens,CHEMBL1154681
CHEMBL28,CHEMBL1914,A,single protein format,Ki,37400,nM,2940664,CHEMBL1045780,Inhibition of human plasma BChE by Ellman's method,Butyrylcholinesterase,Homo sapiens,CHEMBL1154681
CHEMBL309490,CHEMBL1914,A,single protein format,Ki,6900,nM,2940663,CHEMBL1045780,Inhibition of human plasma BChE by Ellman's method,Butyrylcholinesterase,Homo sapiens,CHEMBL1154681
CHEMBL28,CHEMBL1978,A,assay format,IC50,900,nM,3290700,CHEMBL1105634,Inhibition of human placental microsome CYP19,Cytochrome P450 19A1,Homo sapiens,CHEMBL1157768
CHEMBL276915,CHEMBL1978,A,assay format,IC50,30.5,nM,3290722,CHEMBL1105634,Inhibition of human placental microsome CYP19,Cytochrome P450 19A1,Homo sapiens,CHEMBL1157768
CHEMBL131921,CHEMBL1978,A,assay format,IC50,10.2,nM,3290719,CHEMBL1105634,Inhibition of human placental microsome CYP19,Cytochrome P450 19A1,Homo sapiens,CHEMBL1157768
CHEMBL275638,CHEMBL1978,A,assay format,IC50,8,nM,3290711,CHEMBL1105634,Inhibition of human placental microsome CYP19,Cytochrome P450 19A1,Homo sapiens,CHEMBL1157768
CHEMBL294878,CHEMBL1978,A,assay format,IC50,2,nM,3290705,CHEMBL1105634,Inhibition of human placental microsome CYP19,Cytochrome P450 19A1,Homo sapiens,CHEMBL1157768
CHEMBL117,CHEMBL1978,A,assay format,IC50,1,nM,3290702,CHEMBL1105634,Inhibition of human placental microsome CYP19,Cytochrome P450 19A1,Homo sapiens,CHEMBL1157768
CHEMBL253896,CHEMBL3920,I,single protein format,IC50,100000,nM,10898377,CHEMBL2039491,Inhibition of human PKC theta assessed as inhibition of [33P] incorporation into substrate after 60 mins by scintillation counting,Protein kinase C theta,Homo sapiens,CHEMBL2034881
CHEMBL253896,CHEMBL299,I,single protein format,IC50,100000,nM,10898375,CHEMBL2039490,Inhibition of human PKC alpha assessed as inhibition of [33P] incorporation into substrate after 60 mins by scintillation counting,Protein kinase C alpha,Homo sapiens,CHEMBL2034881
CHEMBL253896,CHEMBL2534,A,single protein format,IC50,6600,nM,10898373,CHEMBL2039412,Inhibition of human PDK1 assessed as inhibition of [33P] incorporation into substrate after 60 mins by scintillation counting,3-phosphoinositide dependent protein kinase-1,Homo sapiens,CHEMBL2034881
CHEMBL2018876,CHEMBL3535,I,assay format,IC50,100000,nM,10851210,CHEMBL2019712,Inhibition of human PDE9A2 catalytic domain (181 to 506) expressed in Escherichia coli BL21 using [3H]-cAMP/[3H]-cGMP after 15 mins by liquid scintillation counting,Phosphodiesterase 9A,Homo sapiens,CHEMBL2016435
CHEMBL2018876,CHEMBL3535,I,assay format,IC50,100000,nM,10851210,CHEMBL2019712,Inhibition of human PDE9A2 catalytic domain (181 to 506) expressed in Escherichia coli BL21 using [3H]-cAMP/[3H]-cGMP after 15 mins by liquid scintillation counting,Phosphodiesterase 9A,Homo sapiens,CHEMBL2016435
CHEMBL2018876,CHEMBL1827,A,assay format,IC50,50000,nM,10851208,CHEMBL2019711,Inhibition of human PDE5A1 catalytic domain (535 to 860) expressed in Escherichia coli BL21 using [3H]-cAMP/[3H]-cGMP after 15 mins by liquid scintillation counting,Phosphodiesterase 5A,Homo sapiens,CHEMBL2016435
CHEMBL2018876,CHEMBL1827,A,assay format,IC50,50000,nM,10851208,CHEMBL2019711,Inhibition of human PDE5A1 catalytic domain (535 to 860) expressed in Escherichia coli BL21 using [3H]-cAMP/[3H]-cGMP after 15 mins by liquid scintillation counting,Phosphodiesterase 5A,Homo sapiens,CHEMBL2016435
CHEMBL3235998,CHEMBL288,A,assay format,IC50,6820,nM,14586965,CHEMBL3238861,Inhibition of human PDE4D2 catalytic domain (86 to 413aa) expressed in Escherichia coli strain BL21 after 15 mins by liquid scintillation counting in presence of [3H]-cAMP,Phosphodiesterase 4D,Homo sapiens,CHEMBL3233007
CHEMBL479894,CHEMBL288,A,assay format,IC50,1870,nM,14586958,CHEMBL3238861,Inhibition of human PDE4D2 catalytic domain (86 to 413aa) expressed in Escherichia coli strain BL21 after 15 mins by liquid scintillation counting in presence of [3H]-cAMP,Phosphodiesterase 4D,Homo sapiens,CHEMBL3233007
